proveedor,centro_distribucion,laboratorio,cum,descripcion,precio_proveedor,principio_activo,precio_maximo_venta,circular_origen,ratio_precio_vs_regulado,diferencia_valor,diferencia_pct,motivo
DISFARMA,CALI,GLAXOSMITHKLINE,20156998-01,FUROATO DE FLUTICASONA+UMECLIDINIO+VILANTEROL 100MCG+62.5MCG+25MCG POL INH FCOX30 DOSIS CX1 (TRELEGY ELLIPTA) - GLAXOSMITHKLINE,225900,FUROATO DE FLUTICASONA+UMECLIDINIO+VILANTEROL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,GLAXOSMITHKLINE,20156998-01,FUROATO DE FLUTICASONA+UMECLIDINIO+VILANTEROL 100MCG+62.5MCG+25MCG POL INH FCOX30 DOSIS CX1 (TRELEGY ELLIPTA) - GLAXOSMITHKLINE,225900,FUROATO DE FLUTICASONA+UMECLIDINIO+VILANTEROL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,ROCHE,20157000-01,ALECTINIB 150MG CAP CX224 (ALECENSA) - ROCHE,19442080,ALECTINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,ROCHE,20157000-01,ALECTINIB 150MG CAP CX224 (ALECENSA) - ROCHE,19442080,ALECTINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,ELI LILLY,20157001-09,BARICITINIB 4MG TAB CX28 (OLUMIANT) - ELI LILLY,1986600,BARICITINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,ELI LILLY,20157001-09,BARICITINIB 4MG TAB CX28 (OLUMIANT) - ELI LILLY,1986600,BARICITINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,ELI LILLY,20157001-09,BARICITINIB 4MG TAB CX28 (OLUMIANT) - ELI LILLY,1986600,BARICITINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,PFIZER,20157002-01,AVIBACTAM+CEFTAZIDIMA 0.5G+2G POL INY VIAL CX10 (ZAVICEFTA) - PFIZER,4090000,AVIBACTAM+CEFTAZIDIMA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,PFIZER,20157002-01,AVIBACTAM+CEFTAZIDIMA 0.5G+2G POL INY VIAL CX10 (ZAVICEFTA) - PFIZER,4090000,AVIBACTAM+CEFTAZIDIMA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,PFIZER,20157002-01,AVIBACTAM+CEFTAZIDIMA 0.5G+2G POL INY VIAL CX10 (ZAVICEFTA) - PFIZER,4090000,AVIBACTAM+CEFTAZIDIMA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,MEGALABS,20157004-01,FINGOLIMOD 0.5MG CAP CX28 (ICLOMOD) - MEGALABS,774144,FINGOLIMOD,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,LEGRAND,20157006-01,ANAGRELIDA 0.5MG CAP FCOX100 CX1 (GRALIDEX) - LEGRAND,5450000,ANAGRELIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,LEGRAND,20157006-01,ANAGRELIDA 0.5MG CAP FCOX100 CX1 (GRALIDEX) - LEGRAND,5450000,ANAGRELIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,MSN,20157290-06,METFORMINA 1000MG TAB LIB PRO CX30 (METSAFE) - MSN,13650,METFORMINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,MSN,20157290-06,METFORMINA 1000MG TAB LIB PRO CX30 (METSAFE) - MSN,13650,METFORMINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,MSN,20157290-06,METFORMINA 1000MG TAB LIB PRO CX30 (METSAFE) - MSN,13650,METFORMINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,CLOSTER PHARMA,20157415-04,DEXIBUPROFENO 400MG TAB CX10 (XIALOX) - CLOSTER PHARMA,39890,DEXIBUPROFENO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,CLOSTER PHARMA,20157415-04,DEXIBUPROFENO 400MG TAB CX10 (XIALOX) - CLOSTER PHARMA,39890,DEXIBUPROFENO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,CLOSTER PHARMA,20157415-04,DEXIBUPROFENO 400MG TAB CX10 (XIALOX) - CLOSTER PHARMA,39890,DEXIBUPROFENO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,MSN,20157620-02,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG TAB CX30 (BREATHEZY - MSN,32220,LEVOCETIRIZINA+MONTELUKAST,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,MSN,20157620-02,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG TAB CX30 (BREATHEZY - MSN,32220,LEVOCETIRIZINA+MONTELUKAST,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,MSN,20157620-02,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG TAB CX30 (BREATHEZY - MSN,32220,LEVOCETIRIZINA+MONTELUKAST,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,LAFRANCOL,20157741-06,ESOMEPRAZOL 20MG TAB LIB RET CX28 (NEDOX) - LAFRANCOL,133420,ESOMEPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,BIOQUIFAR,20158225-01,KETOCONAZOL 2G/100G (2%) CREM TOP TUBX30G CX1 (FUNGISTEROL) - BIOQUIFAR,3312,KETOCONAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,MSN,20158766-02,POMALIDOMIDA 3MG CAP FCOX21 CX1 (IPOPRIN) - MSN,15130500,POMALIDOMIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,MSN,20158766-03,POMALIDOMIDA 4MG CAP FCOX21 CX1 (IPOPRIN) - MSN,15603000,POMALIDOMIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,LAFRANCOL,20159113-06,ESOMEPRAZOL 40MG TAB LIB RET CX28 (NEDOX) - LAFRANCOL,150080,ESOMEPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,LAFRANCOL,20159113-06,ESOMEPRAZOL 40MG TAB LIB RET CX28 (NEDOX) - LAFRANCOL,150080,ESOMEPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,LAFRANCOL,20159113-06,ESOMEPRAZOL 40MG TAB LIB RET CX28 (NEDOX) - LAFRANCOL,150080,ESOMEPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,PROCAPS,20159461-03,AZTREONAM 1G POL INY VIAL CX10 (TREONAX) - PROCAPS,101930,AZTREONAM,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,PROCAPS,20159461-03,AZTREONAM 1G POL INY VIAL CX10 (TREONAX) - PROCAPS,101930,AZTREONAM,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,PROCAPS,20159461-03,AZTREONAM 1G POL INY VIAL CX10 (TREONAX) - PROCAPS,101930,AZTREONAM,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,IPCA,20160917-01,RAMIPRIL 5MG CAP CX28 (IPCA RAMCOR-5) - IPCA,83972,RAMIPRIL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,IPCA,20160917-01,RAMIPRIL 5MG CAP CX28 (IPCA RAMCOR-5) - IPCA,83972,RAMIPRIL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,IPCA,20160917-01,RAMIPRIL 5MG CAP CX28 (IPCA RAMCOR-5) - IPCA,83972,RAMIPRIL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,CHIESI FARMACEUTICI,20161093-01,BECLOMETASONA+FORMOTEROL FUMARATO 100MCG+6MCG POL INH BUC FCOX120DOSIS (FOSTER NEXTHALER) - CHIESI FARMACEUTICI,139854,BECLOMETASONA+FORMOTEROL FUMARATO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,CHIESI FARMACEUTICI,20161093-01,BECLOMETASONA+FORMOTEROL FUMARATO 100MCG+6MCG POL INH BUC FCOX120DOSIS (FOSTER NEXTHALER) - CHIESI FARMACEUTICI,139854,BECLOMETASONA+FORMOTEROL FUMARATO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,HUMAX,20162036-02,ACIDO TRANEXAMICO 500MG TAB CX10 (FIBRILOK) - HUMAX,6140,ACIDO TRANEXAMICO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,HUMAX,20162036-02,ACIDO TRANEXAMICO 500MG TAB CX10 (FIBRILOK) - HUMAX,6140,ACIDO TRANEXAMICO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,HUMAX,20162036-02,ACIDO TRANEXAMICO 500MG TAB CX10 (FIBRILOK) - HUMAX,6140,ACIDO TRANEXAMICO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,VITALIS,20162259-04,METOCLOPRAMIDA 10MG/2ML SOL INY C*100 AMP X 2ML - VITALIS,69100,METOCLOPRAMIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,COLMED,20162322-03,AMPICILINA+SULBACTAM 1G+0.5G POL INY VIAL CX10 (SULPITAM) - COLMED,48000,AMPICILINA+SULBACTAM,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,PROCAPS,20162849-03,ACIDO ACETILSALICILICO 150MG TAB CX30 (ECLAMP) - PROCAPS,52620,ACIDO ACETILSALICILICO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,PROCAPS,20162849-03,ACIDO ACETILSALICILICO 150MG TAB CX30 (ECLAMP) - PROCAPS,52620,ACIDO ACETILSALICILICO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,PROCAPS,20162849-03,ACIDO ACETILSALICILICO 150MG TAB CX30 (ECLAMP) - PROCAPS,52620,ACIDO ACETILSALICILICO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,ECAR,20163014-01,METRONIDAZOL 250MG/5ML SUSP ORL FCOX120ML (NARANJA) - ECAR,4496,METRONIDAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,ECAR,20163014-01,METRONIDAZOL 250MG/5ML SUSP ORL FCOX120ML (NARANJA) - ECAR,4496,METRONIDAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,ECAR,20163014-01,METRONIDAZOL 250MG/5ML SUSP ORL FCOX120ML (NARANJA) - ECAR,4496,METRONIDAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,AUROBINDO,20165068-01,MIRTAZAPINA 30MG TAB ORODISP CX30 (AUROZAPINE OD) - AUROBINDO,10110,MIRTAZAPINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,AUROBINDO,20165068-01,MIRTAZAPINA 30MG TAB ORODISP CX30 (AUROZAPINE OD) - AUROBINDO,10110,MIRTAZAPINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,AUROBINDO,20165068-01,MIRTAZAPINA 30MG TAB ORODISP CX30 (AUROZAPINE OD) - AUROBINDO,10110,MIRTAZAPINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,BIOTOSCANA,20165217-01,LENVATINIB 4MG CAP CX30 (LENVIMA) - BIOTOSCANA,6899970,LENVATINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,BIOTOSCANA,20165217-01,LENVATINIB 4MG CAP CX30 (LENVIMA) - BIOTOSCANA,6899970,LENVATINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,BIOTOSCANA,20165217-01,LENVATINIB 4MG CAP CX30 (LENVIMA) - BIOTOSCANA,6899970,LENVATINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,PFIZER,20165652-03,TALAZOPARIB 0.25MG C*1 FCO X 30 CAP (TALZENNA) - PFIZER,7050000,TALAZOPARIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,EUROFARMA,20165661-01,BETAMETASONA+GENTAMICINA (0.05G+0.1G)/100G CREM TOP TUBX20G CX1 (TROK G) - EUROFARMA,14300,BETAMETASONA+GENTAMICINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NOVAMED,20165729-05,ALIZAPRIDA 12MG/ML SOL ORL GTS FCOX15ML CX1 (SISPRAD) - NOVAMED,9900,ALIZAPRIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,NOVAMED,20165729-05,ALIZAPRIDA 12MG/ML SOL ORL GTS FCOX15ML CX1 (SISPRAD) - NOVAMED,9900,ALIZAPRIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,GENBIE,20166155-01,BENDAMUSTINA 100MG POL INY VIAL CX1 (GENSTINA) - GENBIE,252800,BENDAMUSTINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,GENBIE,20166155-01,BENDAMUSTINA 100MG POL INY VIAL CX1 (GENSTINA) - GENBIE,252800,BENDAMUSTINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,GENBIE,20166155-01,BENDAMUSTINA 100MG POL INY VIAL CX1 (GENSTINA) - GENBIE,252800,BENDAMUSTINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NOVAMED,20166399-02,ALIZAPRIDA 50MG TAB CX20 (SISPRAD) - NOVAMED,43480,ALIZAPRIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,NOVAMED,20166399-02,ALIZAPRIDA 50MG TAB CX20 (SISPRAD) - NOVAMED,43480,ALIZAPRIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,NOVAMED,20166399-02,ALIZAPRIDA 50MG TAB CX20 (SISPRAD) - NOVAMED,43480,ALIZAPRIDA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,LEGRAND,20166878-02,OXICODONA 10MG C*30 TAB LIB PRO (ENDOL ER) - LEGRAND,14670,OXICODONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,LEGRAND,20166878-02,OXICODONA 10MG C*30 TAB LIB PRO (ENDOL ER) - LEGRAND,14670,OXICODONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,LEGRAND,20166878-02,OXICODONA 10MG C*30 TAB LIB PRO (ENDOL ER) - LEGRAND,14670,OXICODONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,THE LABS,20167292-01,DARUNAVIR+RITONAVIR 800MG+100MG FCO*30 TAB (FURTHAS R) - THE LABS,157710,DARUNAVIR+RITONAVIR,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,THE LABS,20167292-01,DARUNAVIR+RITONAVIR 800MG+100MG FCO*30 TAB (FURTHAS R) - THE LABS,157710,DARUNAVIR+RITONAVIR,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,THE LABS,20167292-01,DARUNAVIR+RITONAVIR 800MG+100MG FCO*30 TAB (FURTHAS R) - THE LABS,157710,DARUNAVIR+RITONAVIR,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,MSN,20167332-02,LURASIDONA 40MG C*30 TAB (LURALEP) - MSN,138000,LURASIDONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,MSN,20167332-02,LURASIDONA 40MG C*30 TAB (LURALEP) - MSN,138000,LURASIDONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,MSN,20167332-05,LURASIDONA 80MG C*30 TAB (LURALEP) - MSN,180000,LURASIDONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,MSN,20167332-05,LURASIDONA 80MG C*30 TAB (LURALEP) - MSN,180000,LURASIDONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,MSN,20167332-05,LURASIDONA 80MG C*30 TAB (LURALEP) - MSN,180000,LURASIDONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,LIMINAL,20167597-01,DIAZOXIDO 50MG/ML (5%) SUSP ORL C*1 FCO X 30ML (UPGLYCEM) - LIMINAL,390000,DIAZOXIDO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,LIMINAL,20167597-01,DIAZOXIDO 50MG/ML (5%) SUSP ORL C*1 FCO X 30ML (UPGLYCEM) - LIMINAL,390000,DIAZOXIDO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,LIMINAL,20167597-01,DIAZOXIDO 50MG/ML (5%) SUSP ORL C*1 FCO X 30ML (UPGLYCEM) - LIMINAL,390000,DIAZOXIDO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,EXELTIS,20167766-01,DROSPIRENONA 4MG TAB CX28 (SLINDA) - EXELTIS,31780,DROSPIRENONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,EXELTIS,20167766-01,DROSPIRENONA 4MG TAB CX28 (SLINDA) - EXELTIS,31780,DROSPIRENONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,EXELTIS,20167766-01,DROSPIRENONA 4MG TAB CX28 (SLINDA) - EXELTIS,31780,DROSPIRENONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,VESALIUS PHARMA,20168629-03,FLUDROCORTISONA 0.1MG FCO*100 TAB (FLOCURTIN) - VESALIUS PHARMA,91700,FLUDROCORTISONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,VESALIUS PHARMA,20168629-03,FLUDROCORTISONA 0.1MG FCO*100 TAB (FLOCURTIN) - VESALIUS PHARMA,91700,FLUDROCORTISONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,FAES FARMA,20168881-01,BILASTINA 2.5MG/ML (0.25%) SOL ORL FCOX120ML CX1 (BILAXTEN) - FAES FARMA,79766,BILASTINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,FAES FARMA,20168881-01,BILASTINA 2.5MG/ML (0.25%) SOL ORL FCOX120ML CX1 (BILAXTEN) - FAES FARMA,79766,BILASTINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,FAES FARMA,20168881-01,BILASTINA 2.5MG/ML (0.25%) SOL ORL FCOX120ML CX1 (BILAXTEN) - FAES FARMA,79766,BILASTINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,TECNOFAR TQ,20168919-08,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA (5G+2.67G+8G+1.2G)/100ML SUSP ORL SOBX10ML CX12 (GASTROFAST ADVANCE) - TECNOFAR TQ,31320,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,TECNOFAR TQ,20168919-08,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA (5G+2.67G+8G+1.2G)/100ML SUSP ORL SOBX10ML CX12 (GASTROFAST ADVANCE) - TECNOFAR TQ,31320,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,TECNOFAR TQ,20168919-08,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA (5G+2.67G+8G+1.2G)/100ML SUSP ORL SOBX10ML CX12 (GASTROFAST ADVANCE) - TECNOFAR TQ,31320,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NOVAMED,20169626-01,VALACICLOVIR HCL 500MG TAB CX10 (VALCLOMED) - NOVAMED,33420,VALACICLOVIR HCL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NOVAMED,20169626-03,VALACICLOVIR HCL 1000MG TAB CX21 (VALCLOMED) - NOVAMED,57183,VALACICLOVIR HCL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,NOVAMED,20169626-03,VALACICLOVIR HCL 1000MG TAB CX21 (VALCLOMED) - NOVAMED,57183,VALACICLOVIR HCL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,NOVAMED,20169626-03,VALACICLOVIR HCL 1000MG TAB CX21 (VALCLOMED) - NOVAMED,57183,VALACICLOVIR HCL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,LEGRAND,20169657-01,DASATINIB 100MG C*30 TAB (DASINIB) - LEGRAND,717570,DASATINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,A. MENARINI,20169666-08,DEXKETOPROFENO+TRAMADOL 25MG+75MG TAB CX10 (SKUDEXA) - A. MENARINI,65300,DEXKETOPROFENO+TRAMADOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,A. MENARINI,20169666-08,DEXKETOPROFENO+TRAMADOL 25MG+75MG TAB CX10 (SKUDEXA) - A. MENARINI,65300,DEXKETOPROFENO+TRAMADOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,A. MENARINI,20169666-08,DEXKETOPROFENO+TRAMADOL 25MG+75MG TAB CX10 (SKUDEXA) - A. MENARINI,65300,DEXKETOPROFENO+TRAMADOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,LEGRAND,20169670-01,DASATINIB 140MG C*30 TAB (DASINIB) - LEGRAND,6058560,DASATINIB,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,A. MENARINI,20169730-03,HIDROCLOROTIAZIDA+NEBIVOLOL 12.5MG+5MG TAB CX14 (NEBILET PLUS) - A. MENARINI,35980,HIDROCLOROTIAZIDA+NEBIVOLOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,GERCO,20170757-05,MENTOL+SALICILATO DE METILO (1G+12G)/100ML SOL TOP SPRAYX200ML (FORZ SPORT) - GERCO,56596,MENTOL+SALICILATO DE METILO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,GERCO,20170757-05,MENTOL+SALICILATO DE METILO (1G+12G)/100ML SOL TOP SPRAYX200ML (FORZ SPORT) - GERCO,56596,MENTOL+SALICILATO DE METILO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,PROCAPS,20171823-03,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG C*30 CAP (RENESTEX) - PROCAPS,132450,LEVOCETIRIZINA+MONTELUKAST,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,PROCAPS,20171823-03,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG C*30 CAP (RENESTEX) - PROCAPS,132450,LEVOCETIRIZINA+MONTELUKAST,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,PROCAPS,20171823-03,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG C*30 CAP (RENESTEX) - PROCAPS,132450,LEVOCETIRIZINA+MONTELUKAST,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,GLAXOSMITHKLINE,20171830-01,DOLUTEGRAVIR+LAMIVUDINA 50MG+300MG TAB FCOX30 CX1 (DOVATO) - GLAXOSMITHKLINE,387000,DOLUTEGRAVIR+LAMIVUDINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,GLAXOSMITHKLINE,20171830-01,DOLUTEGRAVIR+LAMIVUDINA 50MG+300MG TAB FCOX30 CX1 (DOVATO) - GLAXOSMITHKLINE,387000,DOLUTEGRAVIR+LAMIVUDINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,GLAXOSMITHKLINE,20171830-01,DOLUTEGRAVIR+LAMIVUDINA 50MG+300MG TAB FCOX30 CX1 (DOVATO) - GLAXOSMITHKLINE,387000,DOLUTEGRAVIR+LAMIVUDINA,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NASHEL,20172297-01,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,13400,SUBSALICILATO DE BISMUTO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,NASHEL,20172297-01,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,13400,SUBSALICILATO DE BISMUTO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,NASHEL,20172297-01,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,13400,SUBSALICILATO DE BISMUTO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,MEGALABS,20173012-01,ADAPALENO+PEROXIDO DE BENZOILO (0.1G+2.5G)/100G GEL TOP TUBX30G CX1 (ZUDENINA PB) - MEGALABS,57510,ADAPALENO+PEROXIDO DE BENZOILO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,MEGALABS,20173012-01,ADAPALENO+PEROXIDO DE BENZOILO (0.1G+2.5G)/100G GEL TOP TUBX30G CX1 (ZUDENINA PB) - MEGALABS,57510,ADAPALENO+PEROXIDO DE BENZOILO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,MEGALABS,20173012-01,ADAPALENO+PEROXIDO DE BENZOILO (0.1G+2.5G)/100G GEL TOP TUBX30G CX1 (ZUDENINA PB) - MEGALABS,57510,ADAPALENO+PEROXIDO DE BENZOILO,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,HETERO,20173116-02,ARIPIPRAZOL 30MG TAB CX30 (STROZOVEN) - HETERO,14100,ARIPIPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,HETERO,20173116-02,ARIPIPRAZOL 30MG TAB CX30 (STROZOVEN) - HETERO,14100,ARIPIPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,HETERO,20173116-02,ARIPIPRAZOL 30MG TAB CX30 (STROZOVEN) - HETERO,14100,ARIPIPRAZOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,JANSSEN,20173530-01,SELEXIPAG 200MCG TAB CX140 (UPTRAVI) - JANSSEN,6720000,SELEXIPAG,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,JANSSEN,20173530-03,SELEXIPAG 400MCG TAB CX60 (UPTRAVI) - JANSSEN,5760000,SELEXIPAG,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,JANSSEN,20173530-05,SELEXIPAG 800MCG TAB CX60 (UPTRAVI) - JANSSEN,11520000,SELEXIPAG,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NOVAMED,20173673-01,AMBROXOL 30MG/5ML JBE FCOX120ML CX1 (MUXOL FLEM ADULTOS) - NOVAMED,26561,AMBROXOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,CALI,NOVAMED,20173673-01,AMBROXOL 30MG/5ML JBE FCOX120ML CX1 (MUXOL FLEM ADULTOS) - NOVAMED,26561,AMBROXOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,GIRON,NOVAMED,20173673-01,AMBROXOL 30MG/5ML JBE FCOX120ML CX1 (MUXOL FLEM ADULTOS) - NOVAMED,26561,AMBROXOL,,,,,,SIN_REGULACION_EN_BD
DISFARMA,BOGOTA,NOVAMED,20173837-03,ACETAMINOFEN+HIDROCODONA BITARTRATO 325MG+5MG TAB CX30 (ADOL PRO) - NOVAMED,14250,ACETAMINOFEN+HIDROCODONA BITARTRATO,,,,,,SIN_REGULACION_EN_BD
